ID,GC,ORF_len,ORF_cov,Fickett,Hexamer_Score,MFE
MSTRG.3126.2,0.365853659,0.82,0.171428571,1.545123644,-283.5,-283.5
MSTRG.3126.4,0.366442953,0.82,0.165100671,1.542713428,-293.4,-293.4
MSTRG.3126.5,0.310344828,0.41,0.235632184,1.375434618,-99.8,-99.8
MSTRG.3126.6,0.312605042,0.41,0.206722689,1.375644995,-119.6,-119.6
MSTRG.3126.7,0.369763206,1.01,0.551912568,1.363400673,-119.4,-119.4
MSTRG.3127.1,0.329081633,0.73,0.279336735,1.188768099,-140,-140
MSTRG.3128.1,0.366148532,0.56,0.29015544,1.266225126,-124.7,-124.7
MSTRG.3129.1,0.321766562,0.16,0.151419558,1.598214286,-51.1,-51.1
MSTRG.3130.1,0.303278689,0.21,0.258196721,1.694995301,-52.2,-52.2
MSTRG.3131.2,0.293838863,0.8,0.162491537,1.198555786,-266.7,-266.7
MSTRG.3133.1,0.412017167,0,0,1.464826281,-49.7,-49.7
MSTRG.3134.1,0.388196176,2.39,0.596009975,1.389918933,-309.7,-309.7
MSTRG.3141.1,0.395074946,2.43,0.780513919,1.961919689,-255,-255
MSTRG.3145.1,0.412844037,0.26,0.102228047,1.428958399,-203,-203
MSTRG.3145.2,0.38019802,0.26,0.154455446,1.309177928,-117.9,-117.9
MSTRG.3146.1,0.35589942,1.93,0.559961315,1.429058523,-223.4,-223.4
MSTRG.3146.2,0.350049164,0.98,0.289085546,1.34327226,-229,-229
MSTRG.3148.5,0.442807626,2.2,0.571923744,1.187466365,-322.5,-322.5
MSTRG.3148.9,0.385356455,0.23,0.066473988,1.202256475,-246.2,-246.2
MSTRG.3149.1,0.358744395,0.74,0.995515695,2.037551265,-41,-41
MSTRG.3151.1,0.386363636,1.37,0.583806818,1.438807331,-169.9,-169.9
MSTRG.3153.1,0.398089172,0.13,0.124203822,1.47790404,-68.2,-68.2
MSTRG.3155.2,0.41010101,3.71,0.749494949,1.416103655,-410.6,-410.6
MSTRG.3156.5,0.390998594,3.88,0.818565401,1.375718926,-344.2,-344.2
MSTRG.3156.6,0.380116959,1.02,0.596491228,1.368866979,-111.8,-111.8
MSTRG.3157.1,0.362352941,0.91,0.321176471,1.207421575,-181.2,-181.2
MSTRG.3159.1,0.30282638,0.37,0.149394347,1.216123816,-165.82,-165.82
MSTRG.3160.1,0.323170732,0.23,0.140243902,1.271216944,-101,-101
MSTRG.3161.1,0.394211577,1.19,0.356287425,1.347274992,-247.9,-247.9
MSTRG.3163.1,0.359843546,0.73,0.285528031,1.543047129,-180.2,-180.2
MSTRG.3165.1,0.405982906,0.29,0.371794872,1.929761905,-47.4,-47.4
MSTRG.3166.1,0.302325581,0.69,0.687707641,2.298511905,-56.1,-56.1
MSTRG.3167.1,0.325153374,0.47,0.173006135,1.115247678,-142.1,-142.1
MSTRG.3168.1,0.385345997,0.96,0.390773406,1.314356296,-169.98,-169.98
MSTRG.3169.2,0.379603399,1.46,0.620396601,1.277165965,-166,-166
MSTRG.3172.1,0.30651341,0.22,0.252873563,1.548559924,-43.3,-43.3
MSTRG.3173.7,0.408916218,2.33,0.537279016,1.342749978,-346.7,-346.7
MSTRG.3173.10,0.415966387,2.19,0.460084034,1.259441967,-362.7,-362.7
MSTRG.3173.11,0.418118467,2.27,0.47456446,1.274190669,-362.2,-362.2
MSTRG.3173.12,0.429657795,1.9,0.541825095,1.331644518,-276.7,-276.7
MSTRG.3173.13,0.419107392,1.39,0.290794979,1.142246349,-384.5,-384.5
MSTRG.3174.1,0.407185629,0.49,0.44011976,1.590874811,-66.4,-66.4
MSTRG.3174.2,0.357976654,0.54,0.630350195,1.539882943,-57,-57
MSTRG.3176.6,0.39408867,0.44,0.650246305,1.601073763,-43.8,-43.8
MSTRG.3176.7,0.3717605,2.46,0.659517426,1.678180575,-267.9,-267.9
MSTRG.3177.1,0.316521739,0.63,0.328695652,1.198272792,-109.4,-109.4
MSTRG.3179.3,0.364705882,0.58,0.255882353,1.352021665,-152.2,-152.2
MSTRG.3180.1,0.395744681,0.07,0.089361702,1.292753623,-71.3,-71.3
MSTRG.3187.1,0.456989247,0.15,0.120967742,1.459508929,-89.6,-89.6
MSTRG.3190.1,0.409836066,0.18,0.147540984,1.306025739,-64.12,-64.12
MSTRG.3192.1,0.366583541,0.44,0.329177057,1.190362319,-88.6,-88.6
MSTRG.3192.2,0.36503856,0.44,0.33933162,1.197722289,-85.8,-85.8
MSTRG.3192.3,0.329305136,0.41,0.371601208,1.329472745,-65,-65
MSTRG.3194.1,0.36,0.14,0.186666667,1.596153846,-30.4,-30.4
MSTRG.3195.1,0.019230769,0,0,1.257575758,0,0
MSTRG.3196.1,0.402714932,1.78,0.483257919,1.094793756,-280.7,-280.7
MSTRG.3195.2,0.019323671,0,0,1.253787879,0,0
MSTRG.3195.3,0.014705882,0,0,0.753787879,0,0
MSTRG.3198.1,0.355758267,0.54,0.184720639,1.454312116,-188.3,-188.3
MSTRG.3199.1,0.385185185,2.78,0.617777778,1.283246756,-337.7,-337.7
MSTRG.3199.2,0.38115942,2.94,0.639130435,1.293562855,-339.7,-339.7
MSTRG.3200.1,0.47826087,1.27,0.752964427,1.917433917,-160.2,-160.2
MSTRG.3202.1,0.402214022,0.1,0.110701107,1.474411232,-55.5,-55.5
MSTRG.3203.1,0.325333333,0.39,0.312,1.36875,-67.8,-67.8
MSTRG.3205.1,0.386804657,0.64,0.248382924,1.749874945,-148.7,-148.7
MSTRG.3206.1,0.418461538,0.28,0.258461538,1.601517017,-61.8,-61.8
MSTRG.3209.1,0.384328358,0.15,0.167910448,1.471955128,-47.7,-47.7
MSTRG.3210.1,0.375464684,0.71,0.791821561,1.782545086,-51.7,-51.7
MSTRG.3212.1,0.330316742,0.24,0.162895928,1.21552712,-79.3,-79.3
MSTRG.3215.1,0.355555556,0.94,0.447619048,1.257722922,-135.4,-135.4
MSTRG.3217.1,0.420924574,1.25,0.912408759,2.268814519,-74.2,-74.2
MSTRG.3217.2,0.421875,1.21,0.9453125,2.452020202,-66,-66
MSTRG.3218.1,0.390977444,0.21,0.236842105,2.024969475,-62.1,-62.1
MSTRG.3219.2,0.357446809,2.78,0.591489362,1.25717663,-332.22,-332.22
MSTRG.3220.1,0.36770073,1.66,0.454379562,1.156978485,-264.6,-264.6
MSTRG.3225.3,0.360429448,0.43,0.09892638,1.232098529,-321.9,-321.9
MSTRG.3225.2,0.368,0.39,0.156,1.233488613,-167,-167
MSTRG.3226.10,0.29769392,0.8,0.251572327,1.2829066,-214.9,-214.9
MSTRG.3226.11,0.320695103,0.8,0.379146919,1.422535842,-155.7,-155.7
MSTRG.3227.1,0.398888889,0.61,0.203333333,1.380456077,-175.1,-175.1
MSTRG.3227.2,0.359287054,0.42,0.118198874,1.256343003,-247.8,-247.8
MSTRG.3227.3,0.38490566,0.66,0.747169811,1.346275253,-38.6,-38.6
MSTRG.3228.1,0.331838565,0.82,0.367713004,1.358487967,-144.8,-144.8
MSTRG.3229.1,0.399656947,0.78,0.401372213,1.28989803,-107,-107
MSTRG.3230.1,0.363481229,2.85,0.729522184,1.71846755,-299.4,-299.4
MSTRG.3231.1,0.360824742,0.15,0.115979381,1.370614035,-70.5,-70.5
MSTRG.3231.2,0.368563686,0.15,0.12195122,1.369660671,-66.9,-66.9
MSTRG.3235.2,0.391907514,0.84,0.29132948,1.191047209,-223.8,-223.8
MSTRG.3235.3,0.38510445,0.84,0.228882834,1.2770685,-304.5,-304.5
MSTRG.3238.1,0.36,0.43,0.344,1.33662514,-80.5,-80.5
MSTRG.3239.1,0.383370125,0.62,0.136865342,1.23648956,-359.5,-359.5
MSTRG.3239.26,0.34527027,1.23,0.249324324,1.118423186,-340.2,-340.2
MSTRG.3239.17,0.38400703,0.84,0.221441125,1.310264042,-270.2,-270.2
MSTRG.3239.31,0.341601701,1.23,0.261516655,1.06870292,-321.6,-321.6
MSTRG.3239.32,0.384478145,0.84,0.224799286,1.297665855,-268.6,-268.6
MSTRG.3239.70,0.397544129,1.21,0.278587874,1.186162588,-349,-349
MSTRG.3239.75,0.396964856,1.25,0.299520767,1.276379936,-329.9,-329.9
MSTRG.3239.77,0.393543428,2.21,0.509607994,1.180082682,-337.2,-337.2
MSTRG.3239.79,0.402764067,1.25,0.370187562,1.271430241,-274.4,-274.4
MSTRG.3239.81,0.376271186,0.75,0.254237288,1.153518637,-229.2,-229.2
MSTRG.3239.83,0.377637131,0.84,0.265822785,1.290130893,-217.9,-217.9
MSTRG.3241.2,0.414503133,0.81,0.217547001,1.255081917,-259.6,-259.6
MSTRG.3243.1,0.367713004,3.05,0.683856502,1.386157662,-310.1,-310.1
MSTRG.3243.2,0.368343195,1.76,0.390532544,1.154112778,-314.2,-314.2
MSTRG.3243.3,0.368735976,3.06,0.686611818,1.389557177,-311.1,-311.1
MSTRG.3243.7,0.371843917,1.36,0.312165264,1.150187984,-300.9,-300.9
MSTRG.3243.8,0.371605896,1.7,0.395655547,1.330923345,-296.8,-296.8
MSTRG.3244.1,0.317417619,0.55,0.110961668,1.296417248,-299.04,-299.04
MSTRG.3248.1,0.326478149,0.71,0.27377892,1.488970588,-158.6,-158.6
MSTRG.3249.6,0.39220366,2.65,0.632458234,1.387977788,-301.7,-301.7
MSTRG.3251.2,0.321016166,0.73,0.505773672,1.294642857,-84.8,-84.8
MSTRG.3251.3,0.325088339,0.68,0.360424028,1.240099148,-115.2,-115.2
MSTRG.3255.1,0.37704918,0.52,0.284153005,1.573429144,-76,-76
MSTRG.3263.42,0.389972145,0.53,0.147632312,1.168470001,-243.5,-243.5
MSTRG.3263.96,0.385714286,0.52,0.557142857,1.318791209,-66.3,-66.3
MSTRG.3263.95,0.389721627,0.62,0.398286938,1.426627061,-106.4,-106.4
MSTRG.3263.93,0.380462725,0.88,0.678663239,1.234172387,-91.1,-91.1
MSTRG.3263.94,0.389189189,0.62,0.502702703,1.408992971,-83.1,-83.1
MSTRG.3263.102,0.290123457,0.44,0.090534979,1.093944189,-308.9,-308.9
MSTRG.3263.104,0.343137255,0.74,0.155462185,1.367606619,-335.6,-335.6
MSTRG.3263.105,0.331589958,0.62,0.194560669,1.223795397,-212.4,-212.4
MSTRG.3263.109,0.359086918,0.6,0.158033363,1.277816942,-271.7,-271.7
MSTRG.3263.108,0.339636364,0.6,0.130909091,1.166203598,-324.5,-324.5
MSTRG.3263.120,0.362485616,0.74,0.255466053,1.175933908,-211.3,-211.3
MSTRG.3263.112,0.338864629,0.74,0.193886463,1.358594943,-264.9,-264.9
MSTRG.3263.113,0.340611354,0.74,0.193886463,1.35867049,-267.4,-267.4
MSTRG.3263.115,0.342163355,0.86,0.189845475,1.263925313,-317.77,-317.77
MSTRG.3263.117,0.339875112,0.74,0.198037467,1.355116643,-260.7,-260.7
MSTRG.3263.121,0.340691685,0.86,0.189845475,1.27096043,-316.67,-316.67
MSTRG.3263.124,0.322392414,0.74,0.161925602,1.352010972,-307.3,-307.3
MSTRG.3263.130,0.340236686,0.86,0.190828402,1.271506761,-312.97,-312.97
MSTRG.3263.131,0.339892665,0.74,0.198568873,1.394134708,-259.2,-259.2
MSTRG.3263.134,0.335324232,0.47,0.120307167,1.398936574,-263.3,-263.3
MSTRG.3263.135,0.376010782,0.49,0.198113208,1.455559525,-182.1,-182.1
MSTRG.3263.136,0.337262013,0.74,0.201269266,1.381466638,-252,-252
MSTRG.3263.137,0.33557047,0.68,0.195589645,1.381717033,-240.6,-240.6
MSTRG.3263.138,0.321860465,0.74,0.206511628,1.255275341,-239.1,-239.1
MSTRG.3263.139,0.342817488,0.74,0.154059681,1.368787305,-345.4,-345.4
MSTRG.3263.141,0.350230415,0.33,0.1140553,1.338366066,-197.4,-197.4
MSTRG.3263.143,0.337391304,0.86,0.224347826,1.237572998,-265.27,-265.27
MSTRG.3263.146,0.366894198,0.6,0.153583618,1.420813313,-286,-286
MSTRG.3263.150,0.339891452,0.74,0.150610583,1.346845647,-336.1,-336.1
MSTRG.3263.151,0.355354659,0.53,0.110570236,1.206398803,-343.1,-343.1
MSTRG.3263.153,0.339160839,0.74,0.194055944,1.35634269,-264.7,-264.7
MSTRG.3263.157,0.373873874,0.06,0.081081081,1.33235624,-39.9,-39.9
MSTRG.3263.158,0.355661882,0.68,0.325358852,1.417460317,-146.3,-146.3
MSTRG.3263.159,0.382687927,0.53,0.362186788,1.387721531,-94.1,-94.1
MSTRG.3263.160,0.327991453,0.37,0.118589744,1.37118804,-203.27,-203.27
MSTRG.3263.162,0.315716273,0.37,0.154381085,1.181523023,-154.3,-154.3
MSTRG.3263.165,0.376041667,0.85,0.265625,1.266889827,-254,-254
MSTRG.3263.166,0.387795276,0.85,0.501968504,1.639047619,-133.9,-133.9
MSTRG.3263.167,0.322580645,0.42,0.184750733,1.259536633,-147.5,-147.5
MSTRG.3264.1,0.323788546,0.62,0.40969163,1.819738863,-79.4,-79.4
MSTRG.3263.170,0.359610275,0.5,0.132860939,1.204299,-277.9,-277.9
MSTRG.3263.171,0.347107438,0.62,0.139744553,1.206184357,-311.6,-311.6
MSTRG.3263.172,0.335648148,0.24,0.166666667,1.169360832,-94.4,-94.4
MSTRG.3263.173,0.319268636,0.51,0.215189873,1.373368298,-150.4,-150.4
MSTRG.3265.1,0.180124224,0.22,0.102484472,1.233331204,-47.17,-47.17
MSTRG.3266.1,0.338624339,0.24,0.19047619,1.419963932,-71,-71
MSTRG.3268.1,0.421515562,3.22,0.653585927,1.319910268,-377.8,-377.8
MSTRG.3271.1,0.326923077,1.39,0.572802198,1.226424516,-126.1,-126.1
MSTRG.3272.1,0.328912467,0.98,0.389920424,1.394521317,-120.44,-120.44
MSTRG.3273.1,0.295746785,0.54,0.160237389,1.10983876,-174.3,-174.3
MSTRG.3274.1,0.325301205,0.94,0.37751004,1.395475775,-130,-130
MSTRG.3275.1,0.344827586,0.73,0.755172414,1.640941558,-60.4,-60.4
MSTRG.3277.1,0.290763968,1.17,0.40022805,1.449818305,-168.4,-168.4
MSTRG.3278.1,0.323529412,3.09,0.778991597,1.360801344,-243.3,-243.3
MSTRG.3280.1,0.39063643,3.38,0.7417703,1.380106395,-313.8,-313.8
MSTRG.3280.2,0.356521739,0.4,0.208695652,1.545379868,-122.2,-122.2
MSTRG.3281.1,0.303191489,0.44,0.234042553,1.146018735,-113.5,-113.5
MSTRG.3283.1,0.362389023,3.44,0.832929782,1.725158676,-308.8,-308.8
MSTRG.3284.1,0.375788146,1.15,0.435056747,1.503721035,-178.2,-178.2
MSTRG.3284.2,0.378600823,0.58,0.238683128,1.269487166,-165.9,-165.9
MSTRG.3285.1,0.324561404,1.64,0.616541353,1.71581944,-160.6,-160.6
MSTRG.3287.1,0.347826087,0.27,0.391304348,1.468931159,-24.1,-24.1
MSTRG.3289.1,0.304054054,0.24,0.097297297,1.464389623,-140.9,-140.9
MSTRG.3290.1,0.408312958,2.18,0.533007335,1.51352649,-321.5,-321.5
MSTRG.3291.1,0.334459459,0.75,0.760135135,1.603456439,-53.6,-53.6
MSTRG.3291.2,0.337792642,0.76,0.762541806,1.603456439,-56.7,-56.7
MSTRG.3292.1,0.254901961,0.18,0.264705882,1.257671958,-23.4,-23.4
MSTRG.3293.1,0.327967807,0.97,0.585513078,1.155199514,-100.9,-100.9
MSTRG.3293.2,0.328031809,0.99,0.590457256,1.155973145,-102.2,-102.2
MSTRG.3293.3,0.333333333,0.87,0.412322275,1.311842023,-133.3,-133.3
MSTRG.3293.4,0.339160839,1.22,0.63986014,1.141990176,-127,-127
MSTRG.3293.5,0.333333333,0.85,0.406698565,1.321742002,-133.9,-133.9
MSTRG.3293.6,0.339100346,1.24,0.643598616,1.145698025,-126.4,-126.4
MSTRG.3294.1,0.297921478,0.79,0.547344111,1.560512821,-85.3,-85.3
MSTRG.3295.3,0.325714286,0.9,0.771428571,1.986772487,-75,-75
MSTRG.3296.1,0.385276074,2.16,0.795092025,1.375267094,-192.5,-192.5
MSTRG.3295.6,0.288421053,1.02,0.644210526,1.868549428,-91.5,-91.5
MSTRG.3295.7,0.30523918,0.65,0.444191344,1.809866103,-92.5,-92.5
MSTRG.3297.1,0.299009901,0.97,0.576237624,1.747727273,-90,-90
MSTRG.3297.2,0.296435272,0.49,0.275797373,1.561688201,-97.4,-97.4
MSTRG.3298.1,0.300546448,0.82,0.672131148,1.452760684,-56.7,-56.7
MSTRG.3299.1,0.304068522,0.68,0.436830835,1.303314394,-97.3,-97.3
MSTRG.3299.2,0.30387931,0.67,0.433189655,1.298106061,-92.9,-92.9
MSTRG.3300.1,0.333333333,0.73,0.760416667,1.434457672,-58.4,-58.4
MSTRG.3301.3,0.374233129,0.7,0.257668712,1.318348939,-190.3,-190.3
MSTRG.3303.1,0.32,0.55,0.16097561,1.439942862,-210.7,-210.7
MSTRG.3306.1,0.357142857,0.04,0.050420168,1.719033101,-14.15,-14.15
MSTRG.3307.1,0.415816327,2.11,0.807397959,1.867971664,-206.1,-206.1
MSTRG.3307.2,0.392947103,0.77,0.29093199,1.574633192,-201.8,-201.8
MSTRG.3308.1,0.332521315,0.72,0.263093788,1.136098836,-170.4,-170.4
MSTRG.3309.1,0.38248503,3.06,0.687125749,1.799438853,-328.5,-328.5
MSTRG.3309.2,0.381859756,2.98,0.681402439,1.783136008,-322.4,-322.4
MSTRG.3309.3,0.387335526,2.7,0.666118421,1.716396595,-296.4,-296.4
MSTRG.3309.4,0.38875502,0.9,0.21686747,1.668470508,-314.7,-314.7
MSTRG.3312.1,0.356282272,1.9,0.490533563,1.334461281,-252,-252
MSTRG.3312.2,0.35877193,1.9,0.5,1.210331384,-250,-250
MSTRG.3314.1,0.372389791,2.3,0.800464037,2.096432715,-202.6,-202.6
MSTRG.3317.1,0.393514461,2.64,0.694127958,1.597823578,-292.5,-292.5
MSTRG.3318.2,0.3375,2.66,0.767307692,1.712207284,-228.5,-228.5
MSTRG.3319.1,0.369127517,0.76,0.765100671,1.769012238,-64.7,-64.7
MSTRG.3320.1,0.357063404,1.67,0.557285873,1.500134255,-211.8,-211.8
MSTRG.3321.1,0.383095499,1.54,0.507135016,1.378419343,-212.3,-212.3
MSTRG.3325.1,0.41503268,0.81,0.794117647,1.422974707,-67.1,-67.1
MSTRG.3327.1,0.38718663,0.75,0.626740947,1.21042471,-83.7,-83.7
MSTRG.3328.2,0.408417771,1.59,0.371784879,1.161149471,-320.9,-320.9
MSTRG.3328.4,0.391081871,2.24,0.49122807,1.211441635,-325.9,-325.9
MSTRG.3330.4,0.39493865,2.02,0.464723926,1.206705889,-345.4,-345.4
MSTRG.3331.1,0.397058824,0.23,0.338235294,2.186764706,-32.3,-32.3
MSTRG.3332.1,0.324175824,0.65,0.267857143,1.254540708,-181.1,-181.1
MSTRG.3333.4,0.391304348,2.93,0.647752395,1.285689589,-312,-312
MSTRG.3333.3,0.397070789,2.89,0.705451587,1.261027592,-286.7,-286.7
MSTRG.3333.5,0.389488841,2.89,0.624190065,1.220684128,-327.6,-327.6
MSTRG.3334.3,0.343534057,1.81,0.536031589,1.413563639,-204.6,-204.6
MSTRG.3334.6,0.320588235,0.75,0.165441176,1.123099101,-291.5,-291.5
MSTRG.3336.1,0.29699842,0.54,0.255924171,1.575923745,-99.49,-99.49
MSTRG.3339.1,0.37539185,2.19,0.514890282,1.294296478,-291.8,-291.8
MSTRG.3339.2,0.375291375,1.74,0.405594406,1.221808667,-295.9,-295.9
MSTRG.3340.1,0.354166667,1.52,0.791666667,1.800384753,-124.1,-124.1
MSTRG.3341.1,0.350515464,1.69,0.746686303,1.791356329,-162.5,-162.5
MSTRG.3344.1,0.399328859,1.54,0.516778523,1.432971321,-227.4,-227.4
MSTRG.3345.1,0.427389014,3.41,0.769751693,1.494899965,-336,-336
MSTRG.3345.2,0.434083601,3.4,0.819935691,1.609243725,-313.8,-313.8
MSTRG.3346.1,0.388977636,2.55,0.611022364,1.420647321,-292.1,-292.1
MSTRG.3346.2,0.389857369,1.43,0.339936609,1.289567317,-293.8,-293.8
MSTRG.3346.3,0.388263666,1.87,0.45096463,1.289747926,-290.6,-290.6
MSTRG.3346.4,0.389154705,1.43,0.342105263,1.089822596,-291.8,-291.8
MSTRG.3346.5,0.396521739,2.55,0.665217391,1.444791755,-269.2,-269.2
MSTRG.3352.1,0.463190184,0.56,0.515337423,1.824206349,-93.2,-93.2
MSTRG.3354.1,0.36846543,2.96,0.748735245,1.548601353,-280.8,-280.8
MSTRG.3356.1,0.332914573,1.11,0.418341709,1.353842179,-157.6,-157.6
MSTRG.3357.1,0.35791757,2.99,0.648590022,1.245017234,-341.6,-341.6
MSTRG.3357.2,0.381042654,2.59,0.736492891,1.269244504,-262.6,-262.6
MSTRG.3360.2,0.38047138,3.16,0.638383838,1.216781537,-365.2,-365.2
MSTRG.3360.8,0.392248062,0.5,0.11627907,1.336719957,-328.6,-328.6
MSTRG.3360.9,0.386206897,1.4,0.579310345,1.314792994,-170,-170
MSTRG.3361.1,0.315042573,0.41,0.116367077,1.147996346,-191.3,-191.3
MSTRG.3363.1,0.269421488,0.57,0.282644628,1.262548263,-131.1,-131.1
MSTRG.3364.1,0.254464286,0.18,0.241071429,1.430288462,-42.4,-42.4
MSTRG.3364.2,0.251184834,0.18,0.255924171,1.342147436,-36.1,-36.1
MSTRG.3365.1,0.389483066,2.12,0.56684492,1.153946679,-283.9,-283.9
MSTRG.3366.1,0.382440476,3.35,0.747767857,1.512043623,-356.4,-356.4
MSTRG.3366.2,0.357791754,1.27,0.266247379,1.59631927,-368,-368
MSTRG.3367.1,0.342303552,0.95,0.306781485,1.514628483,-213.6,-213.6
MSTRG.3368.1,0.379562044,1.82,0.398540146,1.209518511,-358.8,-358.8
MSTRG.3369.1,0.355371901,2.23,0.552892562,1.18951614,-273.2,-273.2
MSTRG.3368.3,0.360808709,1.82,0.424572317,1.195174725,-316.8,-316.8
MSTRG.3368.6,0.364359586,1.82,0.434367542,1.206969538,-315.3,-315.3
MSTRG.3368.5,0.377337734,1.49,0.491749175,1.369353931,-229.8,-229.8
MSTRG.3368.7,0.377598927,1.61,0.323943662,1.19486755,-405.1,-405.1
MSTRG.3368.10,0.384864865,1.41,0.457297297,1.244489008,-244.5,-244.5
MSTRG.3371.1,0.325806452,0.13,0.125806452,1.52470067,-68.7,-68.7
MSTRG.3372.1,0.383209208,0.84,0.170616114,1.197449085,-295.8,-295.8
MSTRG.3373.1,0.416067146,0.74,0.26618705,1.204611794,-191.4,-191.4
MSTRG.3373.2,0.399071926,0.56,0.389791183,1.545717593,-103.3,-103.3
MSTRG.3374.1,0.299212598,0.09,0.106299213,1.68432971,-44.1,-44.1
MSTRG.3375.1,0.306220096,0.22,0.315789474,1.367214912,-35.9,-35.9
MSTRG.3376.1,0.473933649,0.15,0.213270142,1.41155303,-40.9,-40.9
MSTRG.3377.1,0.383259912,0.14,0.185022026,1.713942308,-41,-41
MSTRG.3378.1,0.238317757,0.28,0.392523364,1.186891961,-29.6,-29.6
MSTRG.3379.1,0.348039216,0.09,0.132352941,1.676923077,-30,-30
MSTRG.3380.1,0.410437236,0.46,0.194640339,1.247907546,-155.9,-155.9
MSTRG.3381.1,0.225108225,0.19,0.246753247,1.277967956,-28.4,-28.4
MSTRG.3383.1,0.3996724,0.67,0.164619165,1.426899725,-255.6,-255.6
MSTRG.3383.2,0.413520632,0.67,0.176470588,1.455056183,-241.1,-241.1
MSTRG.3384.1,0.293159609,0.44,0.429967427,1.478471328,-57.3,-57.3
MSTRG.3386.1,0.356626506,0.46,0.33253012,1.171734191,-70.9,-70.9
MSTRG.3388.1,0.363636364,0.07,0.08677686,1.366582492,-87.4,-87.4
MSTRG.3389.1,0.340425532,0.24,0.255319149,2.295571862,-47,-47
MSTRG.3390.1,0.300699301,0.29,0.304195804,1.716174451,-55.8,-55.8
MSTRG.3391.1,0.371584699,0.07,0.057377049,1.257783521,-115.2,-115.2
MSTRG.3392.1,0.410465116,1.84,0.641860465,1.343664477,-203.3,-203.3
MSTRG.3394.4,0.285714286,0.3,0.169172932,1.348083987,-97.7,-97.7
MSTRG.3395.1,0.364016736,0.8,0.50209205,1.186336554,-102.8,-102.8
MSTRG.3398.1,0.321688501,0.42,0.183406114,1.80947205,-131.57,-131.57
MSTRG.3399.1,0.334661355,0.35,0.418326693,4.010887097,-53.3,-53.3
MSTRG.3402.1,0.379518072,2.62,0.526104418,1.522607394,-395.5,-395.5
MSTRG.3404.1,0.37745098,2.5,0.612745098,1.419395867,-285.57,-285.57
MSTRG.3406.1,0.352697095,0.44,0.273858921,1.272997564,-110.9,-110.9
MSTRG.3407.1,0.34305924,0.47,0.124668435,1.112792472,-223.5,-223.5
MSTRG.3408.1,0.416413374,1.04,0.948328267,1.998725131,-88.4,-88.4
MSTRG.3410.1,0.44278607,0.2,0.298507463,2.837820513,-53.6,-53.6
MSTRG.3413.1,0.353860294,0.72,0.198529412,1.225761476,-250.1,-250.1
MSTRG.3413.2,0.353581142,0.72,0.195829556,1.206226745,-251.7,-251.7
MSTRG.3413.3,0.345250255,0.72,0.220633299,1.167901447,-211.4,-211.4
MSTRG.3413.4,0.345803842,1.27,0.385237614,1.282310572,-217.7,-217.7
MSTRG.3414.1,0.35261194,0.29,0.162313433,1.46833221,-121,-121
MSTRG.3414.2,0.364705882,0.22,0.155294118,1.472642045,-98.7,-98.7
MSTRG.3415.1,0.473372781,0.08,0.071005917,1.082888177,-91.8,-91.8
MSTRG.3416.1,0.344434706,0.99,0.260297984,1.103079058,-264,-264
MSTRG.3417.1,0.327299059,3.43,0.745112238,1.462023505,-323.1,-323.1
MSTRG.3419.1,0.288557214,0.35,0.52238806,1.672916667,-36.3,-36.3
MSTRG.3422.1,0.335585586,1.92,0.648648649,1.50911138,-184.8,-184.8
MSTRG.3427.1,0.306122449,0.26,0.113702624,1.498273273,-152.3,-152.3
MSTRG.3431.1,0.402985075,0.7,0.391791045,1.511784512,-132.2,-132.2
MSTRG.3432.1,0.425887265,1.28,0.801670146,1.506213614,-148.1,-148.1
MSTRG.3433.1,0.342592593,0.5,0.694444444,1.721193182,-31.9,-31.9
MSTRG.3434.1,0.370229008,0.28,0.320610687,1.268521062,-37.3,-37.3
MSTRG.3436.1,0.363760218,1.32,0.539509537,1.552627518,-171.9,-171.9
MSTRG.3438.1,0.408088235,2.77,0.611029412,1.571341453,-349.4,-349.4
MSTRG.3439.1,0.34423676,3.58,0.836448598,1.650517798,-310.2,-310.2
MSTRG.3441.1,0.340990668,3.89,0.83776023,1.450317422,-268.94,-268.94
MSTRG.3443.1,0.357657658,0.58,0.156756757,1.205133478,-244.3,-244.3
MSTRG.3445.1,0.363358779,0.48,0.219847328,1.488391559,-138.7,-138.7
MSTRG.3445.2,0.341614907,0.48,0.223602484,1.342168144,-135.8,-135.8
MSTRG.3446.2,0.351800554,2.66,0.552631579,1.692589717,-366.6,-366.6
MSTRG.3446.3,0.355871886,1.71,0.365124555,1.684215711,-361.2,-361.2
MSTRG.3446.15,0.358605004,1.52,0.345716452,1.321123321,-337.2,-337.2
MSTRG.3448.1,0.403179191,3.12,0.676300578,1.412097304,-352.1,-352.1
MSTRG.3448.2,0.388744589,0.84,0.218181818,1.317533728,-292,-292
MSTRG.3448.3,0.390343699,1.82,0.446808511,1.227701648,-310.1,-310.1
MSTRG.3448.4,0.390572391,3.13,0.79040404,1.48678728,-296,-296
MSTRG.3448.5,0.392384106,1.83,0.454470199,1.243076807,-305.3,-305.3
MSTRG.3448.6,0.388540734,0.84,0.225604297,1.242383659,-280.3,-280.3
MSTRG.3450.1,0.377118644,0.3,0.381355932,1.469755245,-62.2,-62.2
MSTRG.3451.10,0.317460317,0.71,0.169047619,1.175981838,-253.9,-253.9
MSTRG.3451.11,0.332474227,0.78,0.301546392,1.207712095,-156.1,-156.1
